SKU,Name,Description,Available_On,Discontinue_On,master_price,master_weight,shipping_category,meta_title,meta_description,old_product_id,old_product_url,products_stores,product_properties,taxons,images,variants,variant_sku,variant_price,variant_weight
NF-3790/NAT,"Cananga Java Essential Oil, Natural",<p>Latin Name: cananga odorata General Description The name cananga is perhaps better known as the name of the beautiful flowers that have been used for centuries as decorations at festivals. The oil from these flowers can be used locally for infectious illnesses. Many people also enjoy the fragrance that it gives off due to its flower origins. The oil is also very popular for its use in general <br /><br /> Skin<br /> care. How It's Made The oil is extracted by allowing the flowers to sit in water through a process known as water distillation. Properties <br /><br /> Nervous System&lt;&gt; Helps with Stress-Related Disorders Helps with Anxiety and Depression <br /><br /> Skin<br /> Relieves Insect Bites <br /><br /> Safety Guidelines:<br /> This oil is non-toxic and will not irritate or sensitize the <br /><br /> Skin<br /> . Cananga Java should not be used directly on the <br /><br /> Skin<br /> . The oil should first be mixed with a diluting or carrier oil.</p>,01/06/2022,,22.7,,Default,Natural Cananga Java Essential Oil,Cananga Java Essential Oil  Natures Flavors  The finest organic and Natural ingredients. Buy Cananga Java Essential Oil online today.,67545,http://www.naturesflavors.com/natural-essential-oils/67545-cananga-java-essential-oil-natural.html,Nature's Flavors,,PRODUCTS:-1>Fragrances:260>Essential Oils:264>Natural Essential Oils:164|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12,migration/images/products/cananga-java-essential-oil-natural.jpg,"Choose your option:2 oz.,0.5 oz.",NF-3790/NAT-2oz|NF-3790/NAT-05oz,22.70|9.50,0.38|0.31
NF-3791/NAT,"Caraway Essential Oil, Natural","<p>Latin Name: carum carvi General Description This oil is often used as a domestic spice in bread. It is known that this oil can help with menstrual cramps, as well as to increase the appetite. Laryngitis and bronchitis are easy targets for the soothing vapors of caraway. This oil can also promote milk secretion. Caraway Folklore Caraway seeds are believed to have been used in Europe longer than any other condiment. Their use was first recorded in Egypt, in the medical papyrus of Thebes in 1552 B.C. How It's Made The oil is extracted by means of steam distillation of the leaves and seeds of the caraway plant. Properties <br /><br /> Respiratory<br /> Helps with Bronchitis Helps with Coughs Helps with Laryngitis <br /><br /> Digestive<br /> Prevents Flatulence Helps Digestion Helps with Dyspepsia Increases Appetite Immune System Battles Common Cold and Influenza <br /><br /> Safety Guidelines:<br /> This oil is non-toxic and will not irritate or sensitize the <br /><br /> Skin<br /> . Caraway should not be used directly on the <br /><br /> Skin<br /> . The oil should first be mixed with a diluting or carrier oil.</p>",01/06/2022,,21.3,,Default,Natural Caraway Essential Oil,Caraway Essential Oil  Natures Flavors  The finest organic and Natural ingredients. Buy Caraway Essential Oil online today.,67546,http://www.naturesflavors.com/natural-essential-oils/67546-caraway-essential-oil-natural.html,Nature's Flavors,,PRODUCTS:-1>Fragrances:260>Essential Oils:264>Natural Essential Oils:164|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12,migration/images/products/caraway-essential-oil-natural.jpg,"Choose your option:2 oz.,0.5 oz.",NF-3791/NAT-2oz|NF-3791/NAT-05oz,21.30|8.41,0.38|0.31
NF-3794/NAT,"Cassia Essential Oil, Natural","<p>How It's Made The oil can be made in one of two ways. It can be extracted from the leaves by steam distillation or it can be extracted by water distillation from the bark, leaves, twigs and stalks. Properties<br><br> Safety Guidelines:<br> This oil is non-toxic and will not irritate or sensitize the<br><br> Skin<br> . Cassia, Chinese should not be used directly on the<br><br> Skin<br> . The oil should first be mixed with a diluting or carrier oil.</p>",01/06/2022,,16.08,,Default,Natural Cassia Essential Oil,Cassia Essential Oil  Natures Flavors  The finest organic and Natural ingredients. Buy Cassia Essential Oil online today.,67547,http://www.naturesflavors.com/natural-essential-oils/67547-cassia-essential-oil-natural.html,Nature's Flavors,Ingredient Statement:Cassia Essential Oil,PRODUCTS:-1>Fragrances:260>Essential Oils:264>Natural Essential Oils:164|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12,migration/images/products/cassia-essential-oil-natural.jpg,"Choose your option:2 oz.,1 gal.,0.5 oz.",NF-3794/NAT-2oz|NF-3794/NAT-1gal|NF-3794/NAT-05oz,16.08|538.27|7.03,0.38|10.00|0.31
NF-3795/NAT,"Cedarleaf Essential Oil, Natural","<p>
</p>",01/06/2022,,9.76,,Default,Natural Cedarleaf Essential Oil,Cedarleaf Essential Oil  Natures Flavors  The finest organic and Natural ingredients. Buy Cedarleaf Essential Oil online today.,67548,http://www.naturesflavors.com/natural-essential-oils/67548-cedarleaf-essential-oil-natural.html,Nature's Flavors,,PRODUCTS:-1>Fragrances:260>Essential Oils:264>Natural Essential Oils:164|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12,migration/images/products/cedarleaf-essential-oil-natural.jpg,Choose your option:0.5 oz.,NF-3795/NAT-05oz,9.76,0.31
NF-3796/NAT,"Cedarwood Essential Oil, Natural","<p>Latin Name: juniperus virginiana General Description This oil was widely used by native Americans for respiratory diseases. It has also been widely used as a pest repellent driving away everything from rats to flies. Special Qualities of Cedarwood Essential Oil With a dry woody perfume this oil is ideal for soothing, harmonizing and focusing the mind. Antiseptic and astringent properties beneficial to oily<br /><br /> Skin<br /> . How It's Made Timber waste, sawdust and shavings are used in steam distillation to extract the oil needed. Properties Muscles Helps with Arthritis Helps with Rheumatism<br /><br /> Respiratory<br /> Helps with Bronchitis Helps with Coughs<br /><br /> Skin<br /> Hair Rinse for Dandruff, Grease, and Lifeless Hair Reduces Acne Acts as Insect Repellent<br /><br /> Safety Guidelines:<br /> This oil is non-toxic and will not irritate or sensitize the<br /><br /> Skin<br /> . Cedarwood should not be used directly on the<br /><br /> Skin<br /> . The oil should first be mixed with a diluting or carrier oil.</p>",01/06/2022,,7.2,,Default,Natural Cedarwood Essential Oil,Cedarwood Essential Oil  Natures Flavors  The finest organic and Natural ingredients. Buy Cedarwood Essential Oil online today.,67549,http://www.naturesflavors.com/natural-essential-oils/67549-cedarwood-essential-oil-natural.html,Nature's Flavors,,PRODUCTS:-1>Fragrances:260>Essential Oils:264>Natural Essential Oils:164|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12,migration/images/products/cedarwood-essential-oil-natural.jpg,Choose your option:0.5 oz.,NF-3796/NAT-05oz,7.20,0.31
NF-3800/NAT,"Cinnamon Leaf Essential Oil, Natural",<p>Latin Name: cinnamomum zeylancium General Description Cinnamon is of course most famous for its use in cooking as a spice. What many people don't know is that the plants on which cinnamon grows yield only one crop every two years. Fortunately a way to use other parts of the plant was found to make cinnamon production more efficient. For centuries the east has used the oil from the cinnamon leaves for everything from flus to kidney troubles and rheumatism. The oil has also proved very helpful with <br /><br /> Digestive<br /> and menstrual problems. How It's Made The essential oil can be extracted by many means. Water and steam distillation can both be used on the leaves and twigs or the dried inner bark using almost all of the plant other than those parts used for the domestic spice. Properties Muscles Helps with Rheumatism <br /><br /> Digestive<br /> Helps Digestion Helps with Dyspepsia Helps Those with Anorexia Helps with Colitis Helps with Diarrhea <br /><br /> Nervous System&lt;&gt; Helps with Stress-Related Disorders Helps with Nervous Strain Reduces Frigidity Immune System Fights Viral Infections Battles Common Cold and Influenza <br /><br /> Skin<br /> Useful for Warts Relieves Pain from Wasp Stings Helps with Lice Helps with Scabies Useful for Gum and Tooth Care Circulation Increases Circulation Other Uses Stimulates Contractions in Pregnant Women Reduces Leuchorrhea <br /><br /> Safety Guidelines:<br /> This oil is non-toxic and will not irritate or sensitize the <br /><br /> Skin<br /> . Cinnamon Leaf should not be used directly on the <br /><br /> Skin<br /> . The oil should first be mixed with a diluting or carrier oil.</p>,01/06/2022,,9.38,,Default,Natural Cinnamon Leaf Essential Oil,Cinnamon Leaf Essential Oil  Natures Flavors  The finest organic and Natural ingredients. Buy Cinnamon Leaf Essential Oil online today.,67550,http://www.naturesflavors.com/natural-essential-oils/67550-cinnamon-leaf-essential-oil-natural.html,Nature's Flavors,,PRODUCTS:-1>Fragrances:260>Essential Oils:264>Natural Essential Oils:164|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12,migration/images/products/cinnamon-leaf-essential-oil-natural.jpg,"Choose your option:2 oz.,0.5 oz.",NF-3800/NAT-2oz|NF-3800/NAT-05oz,9.38|6.09,0.38|0.31
NF-3801/NAT,"Citronella Essential Oil, Natural","<p>Latin Name: cymbopogon nardus General Description Citronella - (Cymbopogon nardus) - This is a type of grass that is found in Sri Lanka. Very aromatic and it has many uses in different parts of the world. It has been used for fever, intestinal parasites, <br /><br /> Digestive<br /> and menstrual problems, excessive perspiration, oily <br /><br /> Skin<br /> , cold, flu, minor infections, fatigue, headaches, migraine, neuralgia, as a stimulant and insect repellent. It has a woody sweet fragrance and has been used in perfumes for thousands of years. How It's Made Generally the grass is used to get the desired oil. Steam distillation of the fresh, partly dried, and wholly dried grass is used to extract the essential oil. Properties <br /><br /> Nervous System&lt;&gt; Relieves Migraines Relieves Fatigue Helps with Neuralgia General Headaches Immune System Battles Common Cold and Influenza <br /><br /> Skin<br /> Reduces Excessive Perspiration Acts as Insect Repellent Helps with Oily <br /><br /> Skin<br /><br /><br /> Safety Guidelines:<br /> This oil is non-toxic and will not irritate or sensitize the <br /><br /> Skin<br /> . Citronella should not be used directly on the <br /><br /> Skin<br /> . The oil should first be mixed with a diluting or carrier oil.</p>",01/06/2022,,9.38,,Default,Natural Citronella Essential Oil,Citronella Essential Oil  Natures Flavors  The finest organic and Natural ingredients. Buy Citronella Essential Oil online today.,67551,http://www.naturesflavors.com/natural-essential-oils/67551-citronella-essential-oil-natural.html,Nature's Flavors,,PRODUCTS:-1>Fragrances:260>Essential Oils:264>Natural Essential Oils:164|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12,migration/images/products/citronella-essential-oil-natural.jpg,"Choose your option:2 oz.,0.5 oz.",NF-3801/NAT-2oz|NF-3801/NAT-05oz,9.38|6.09,0.38|0.31
NF-3802/NAT,"Clove Bud Essential Oil, Natural","<p>Latin Name: eugenia caryophyllata General Description This particular oil comes from the buds of cloves which are known worldwide as a domestic spice. The oil has been used traditionally to remedy<br /><br /> Skin<br /> infections and to reduce<br /><br /> Digestive<br /> upsets. It is also used to kill intestinal parasites and to aid in childbirth. A tea that is made from cloves is often used to relieve nausea. In Chinese history the bud oil has been used for the symptoms above as well as for diarrhea, hernias, bad breath and bronchitis. Clove Folklore The name Cloves comes from the French ""clou"", meaning nail. The first references to Cloves are found in Oriental literature in the Han period in China under the name ""chicken-tongue spice"". From the 8th Century on, Cloves became one of the major spices in European commerce. When the Clove forests were first discovered in Indonesia, all were enchanted with the fragrance and beauty of this tropical evergreen tree which ""must always see the sea"" in order to thrive. Cloves were extremely costly and played an important part in world history. Wars were fought to secure exclusive rights to the profitable Clove business. In the Moluccas, where Cloves were first found, parents planted a Clove tree when a child was born. How It's Made The essential oil is extracted by water distillation from the buds. The leaves and stalks also produce a kind of Clove Oil. Properties Muscles Helps with Arthritis Helps with Rheumatism Sprain Pain Relief<br /><br /> Respiratory<br /> Helps with Bronchitis Remedy for Asthma Immune System Battles Common Cold and Influenza Prevents and Cures Infections<br /><br /> Skin<br /> Reduces Acne Acts as Insect Repellent Helps with Burns Helps with Wounds Helps with Athlete's Foot Relieves Pain from Toothaches Relieves Pain from Ulcers<br /><br /> Digestive<br /> Reduces Nausea<br /><br /> Safety Guidelines:<br /> This oil is non-toxic and will not irritate or sensitize the<br /><br /> Skin<br /> . Clove Bud should not be used directly on the<br /><br /> Skin<br /> . The oil should first be mixed with a diluting or carrier oil.</p>",,01/01/2022,12.9,,Default,Natural Clove Bud Essential Oil,Clove Bud Essential Oil  Natures Flavors  The finest organic and Natural ingredients. Buy Clove Bud Essential Oil online today.,67552,http://www.naturesflavors.com/natural-essential-oils/67552-clove-bud-essential-oil-natural.html,Nature's Flavors,,PRODUCTS:-1>Fragrances:260>Essential Oils:264>Natural Essential Oils:164|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12,migration/images/products/clove-bud-essential-oil-natural.jpg,"Choose your option:2 oz.,0.5 oz.",NF-3802/NAT-2oz|NF-3802/NAT-05oz,12.90|7.03,0.38|0.31
NF-3803/NAT,"Clove Leaf Essential Oil, Natural","<p>Latin Name: eugenia caryophyllata General Description This particular oil comes from the leaves of cloves which are known worldwide as a domestic spice. The oil has been used traditionally to remedy <br /><br /> Skin<br /> infections and to reduce <br /><br /> Digestive<br /> upsets. It is also used to kill intestinal parasites and to aid in childbirth. A tea that is made out of the cloves is often used to relieve nausea. In Chinese history the bud oil has been used for the symptoms above as well as for diarrhea, hernias, bad breath and bronchitis. Clove Folklore The name Cloves comes from the French ""clou"", meaning nail. The first references to Cloves are found in Oriental literature in the Han period in China under the name ""chicken-tongue spice"". From the 8th Century on, Cloves became one of the major spices in European commerce. When the Clove forests were first discovered in Indonesia, all were enchanted with the fragrance and beauty of this tropical evergreen tree which ""must always see the sea"" in order to thrive. Cloves were extremely costly and played an important part in world history. Wars were fought to secure exclusive rights to the profitable Clove business. In the Moluccas, where Cloves were first found, parents planted a Clove tree when a child was born. How It's Made The essential oil is extracted by water distillation from the buds. The leaves and stalks also produce a kind of Clove Oil. Properties <br /><br /> Respiratory<br /> Helps with Bronchitis <br /><br /> Digestive<br /> Helps Digestion Helps with Halitosis Helps with Diarrhea Helps with Hernias <br /><br /> Safety Guidelines:<br /> This oil is non-toxic and will not irritate or sensitize the <br /><br /> Skin<br /> . Clove Leaf should not be used directly on the <br /><br /> Skin<br /> . The oil should first be mixed with a diluting or carrier oil.</p>",01/06/2022,,9.38,,Default,Natural Clove Leaf Essential Oil,Clove Leaf Essential Oil  Natures Flavors  The finest organic and Natural ingredients. Buy Clove Leaf Essential Oil online today.,67553,http://www.naturesflavors.com/natural-essential-oils/67553-clove-leaf-essential-oil-natural.html,Nature's Flavors,,PRODUCTS:-1>Fragrances:260>Essential Oils:264>Natural Essential Oils:164|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12,migration/images/products/clove-leaf-essential-oil-natural.jpg,"Choose your option:2 oz.,0.5 oz.",NF-3803/NAT-2oz|NF-3803/NAT-05oz,9.38|6.23,0.38|0.31
NF-3804/NAT,"Clove Stem Essential Oil, Natural","<p>Latin Name: eugenia caryophyllata General Description This particular oil comes from the stems of cloves which are known worldwide as a domestic spice. The oil has been used traditionally to remedy <br /> <br /> Skin<br /> infections and to reduce <br /> <br /> Digestive<br /> upsets. It is also used to kill intestinal parasites and to aid in childbirth. A tea that is made out of the cloves is often used to relieve nausea. In Chinese history the bud oil has been used for the symptoms above as well as for diarrhea, hernias, bad breath and bronchitis. Clove Folklore The name Cloves comes from the French ""clou"", meaning nail. The first references to Cloves are found in Oriental literature in the Han period in China under the name ""chicken-tongue spice"". From the 8th Century on, Cloves became one of the major spices in European commerce. When the Clove forests were first discovered in Indonesia, all were enchanted with the fragrance and beauty of this tropical evergreen tree which ""must always see the sea"" in order to thrive. Cloves were extremely costly and played an important part in world history. Wars were fought to secure exclusive rights to the profitable Clove business. In the Moluccas, where Cloves were first found, parents planted a Clove tree when a child was born. How It's Made The essential oil is extracted by steam distillation from the stems. The leaves and buds also produce a kind of Clove Oil. Properties <br /> <br /> Respiratory<br /> Helps with Bronchitis <br /> <br /> Digestive<br /> Helps Digestion Helps with Halitosis Reduces Nausea Helps with Diarrhea Helps with Hernias Kills Intestinal Parasites Other Uses Aids in Childbirth <br /> <br /> Safety Guidelines:<br /> This oil is non-toxic and will not irritate or sensitize the <br /> <br /> Skin<br /> . Clove Stem should not be used directly on the <br /> <br /> Skin<br /> . The oil should first be mixed with a diluting or carrier oil.</p>",01/06/2022,,29.68,,Default,Natural Clove Stem Essential Oil,Clove Stem Essential Oil  Natures Flavors  The finest organic and Natural ingredients. Buy Clove Stem Essential Oil online today.,67554,http://www.naturesflavors.com/natural-essential-oils/67554-clove-stem-essential-oil-natural.html,Nature's Flavors,,PRODUCTS:-1>Fragrances:260>Essential Oils:264>Natural Essential Oils:164|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12,migration/images/products/clove-stem-essential-oil-natural.jpg,"Choose your option:2 oz.,0.5 oz.",NF-3804/NAT-2oz|NF-3804/NAT-05oz,29.68|10.49,0.38|0.31
NF-3810/NAT,"Dillweed Essential Oil, Natural","<p>Latin Name: anethum graveolens General Description Dill Weed Oil is also known as Dill Herb Oil. The dill plant, Anethum Graveolens, has been used since the earliest times as a and culinary herb. It is native to the mediterranean and Black Sea regions and is now cultivated world wide, especially in China, Europe, India and the USA. In most of these areas, it is harvested for use as dry botanical material. Dill Weed Oil is distilled from the partially dried, fully grown herb which is harvested immediately prior to maturity of the seed and has a powerful and fresh, sweet spicy, peppery and aromatic odor. The oil is used extensively in beverage and foodstuffs also as a fragrance component in cosmetics, detergents, perfumes and especially soaps. Dill Folklore Dill is reputed to have a calming effect on the <br /><br /> Digestive<br /> tract. It was once given to crying babies, thus deriving its name from the Old Norse, dilla, meaning ""to lull."" Dill is also reputed to cure hiccups, stomach aches, insomnia, and bad breath. Dill's most famous culinary use - the Dill pickle - is at least 400 years old. How It's Made Dill Weed Oil is distilled from the partially dried, fully grown herb which is harvested immediately prior to maturity of the seed. Properties <br /><br /> Digestive<br /> Prevents Flatulence Helps Digestion Helps with Dyspepsia Increases Appetite Helps with Heartburn Reduces Nausea Useful for Colic Endocrine Helps Increase Milk Flow Other Uses Stimulates a Lack of Period Situation <br /><br /> Safety Guidelines:<br /> This oil is non-toxic and will not irritate or sensitize the <br /><br /> Skin<br /> . Dillweed should not be used directly on the <br /><br /> Skin<br /> . The oil should first be mixed with a diluting or carrier oil.</p>",01/06/2022,,16.47,,Default,Natural Dillweed Essential Oil,Dillweed Essential Oil  Natures Flavors  The finest organic and Natural ingredients. Buy Dillweed Essential Oil online today.,67555,http://www.naturesflavors.com/natural-essential-oils/67555-dillweed-essential-oil-natural.html,Nature's Flavors,,PRODUCTS:-1>Fragrances:260>Essential Oils:264>Natural Essential Oils:164|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12,migration/images/products/dillweed-essential-oil-natural.jpg,"Choose your option:2 oz.,0.5 oz.",NF-3810/NAT-2oz|NF-3810/NAT-05oz,16.47|7.08,0.38|0.31
NF-3811/NAT,"Eucalyptus Essential Oil, Natural","<p>Latin Name: eucalyptus globulus General Description This oil has a scent that is familiar to most people. It has been used traditionally as a scenter for the linen closet. The leaves of the eucalyptus are put in a small cloth bag and inserted into the closet. More recently, it is known to be a very effective insect repellent. How It's Made The leaves and the twigs are used together in the process of steam distillation to extract the essential oil. Properties Immune System Battles Common Cold and Influenza Helps with Chicken Pox <br /><br /> Respiratory<br /> Helps with Laryngitis Remedy for Asthma Helps with Sore Throats <br /><br /> Skin<br /> Acts as Insect Repellent Helps with Cuts Helps with Wounds Helps with Athlete's Foot Helps with Dandruff Helps with Herpes <br /><br /> Safety Guidelines:<br /> This oil is non-toxic and will not irritate or sensitize the <br /><br /> Skin<br /> . Eucalyptus should not be used directly on the <br /><br /> Skin<br /> . The oil should first be mixed with a diluting or carrier oil.</p>",01/06/2022,,26.52,,Default,Natural Eucalyptus Essential Oil,Eucalyptus Essential Oil  Natures Flavors  The finest organic and Natural ingredients. Buy Eucalyptus Essential Oil online today.,67556,http://www.naturesflavors.com/natural-essential-oils/67556-eucalyptus-essential-oil-natural.html,Nature's Flavors,,PRODUCTS:-1>Fragrances:260>Essential Oils:264>Natural Essential Oils:164|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12,migration/images/products/eucalyptus-essential-oil-natural.jpg,"Choose your option:2 oz.,0.5 oz.",NF-3811/NAT-2oz|NF-3811/NAT-05oz,26.52|13.16,0.38|0.31
NF-3812/NAT,"Fennel Essential Oil, Natural","<p>Latin Name: foeniculum vulgare General Description This oil comes from an herb that was very valuable in ancient times. It was once believed that this herb could increase the length of life, ward off evil spirits, strengthen eye sight, and neutralize poisons. It is often used for obesity and can also increase milk production. Fennel Folklore Ancients believed Fennel Seed was particularly helpful in eyesight. It was also believed to increase strength. In ancient Greece, it was considered a symbol of success. In more recent history, the Puritans referred to Fennel as the ""meeting seed"" as it was a favorite practice to chew the seeds during meetings. Today, Fennel Seed is widely used in India as an after-dinner breath freshener and also to help in digestion. How It's Made The sweet fennel oil is extracted by steam distillation of the crushed seeds. There is also a type of oil known as bitter fennel oil but it does not have as many uses and is less widely known. Properties <br /><br /> Safety Guidelines:<br /> This oil is non-toxic and will not irritate or sensitize the <br /><br /> Skin<br /> . Fennel, Sweet should not be used directly on the <br /><br /> Skin<br /> . The oil should first be mixed with a diluting or carrier oil.</p>",01/06/2022,,13.4,,Default,Natural Fennel Essential Oil,Fennel Essential Oil  Natures Flavors  The finest organic and Natural ingredients. Buy Fennel Essential Oil online today.,67557,http://www.naturesflavors.com/natural-essential-oils/67557-fennel-essential-oil-natural.html,Nature's Flavors,,PRODUCTS:-1>Fragrances:260>Essential Oils:264>Natural Essential Oils:164|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Organic Essential Oils:12,migration/images/products/fennel-essential-oil-natural.jpg,"Choose your option:2 oz.,0.5 oz.",NF-3812/NAT-2oz|NF-3812/NAT-05oz,13.40|5.70,0.38|0.31
